,nama,harga,deskripsi,detail,link gambar,link
169,Amalan2 Suami Istri Utk Membuka Pintu Rezeki,"Rp.43,200 ","
          Buku ini menyajikan hal-hal yang harus dilakukan oleh para suami & istri agar mendapatkan kunci untuk membuka pintu rezeki. Buku ini mengupas secara komprehensif beragam amalan pembuka pintu rezeki, baik itu berupa amalan, bacaan, wiridan, maupun doa-doa yang berfungsi untuk melancarkan rezeki dalam kehidupan rumah tangga.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '224 Halaman', 'Dimensi': '20,5 x 14 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Berat': '300 gram', 'Product Tags': ' \nAraska Publisher\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/november/Slide19-cr-500x500.jpeg,https://www.solusibuku.com/agama/amalan2-suami-istri-untuk--membuka-pintu-rezeki.html
170,Mbah Maimun  Kisah2 Kemuliaan Guru Semua Golongan,"Rp.47,600 ","
          Buku ini menyajikan riwayat hidup Mbah Maimun Zubair, seorang ulama besar Nusantara yang karismatik. Disajikan khidmatnya kepada kehidupan beragama dan sosial serta kemampuannya beradaptasi dengan zaman, tapi sekaligus tetap berpegang teguh pada Alquran dan hadis.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '296 Halaman', 'Dimensi': '13 x 19,5 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Berat': '350 gram', 'Product Tags': ' \nAraska\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/november/Slide24-cr-500x500.jpeg,https://www.solusibuku.com/agama/mbah-maimun-kisah2-kemuliaan-guru-semua-golongan.html
171,Wasiat Rasulullah Tentang Anak,"Rp.45,200 ","
          Buku ini menyampaikan pengetahuan bagi para orang tua dalam mengasuh dan mendidik anak-anaknya sesuai dengan wasiat Rasulullah saw. Disajikan cara mengasuh dan mendidik anak mulai dari kelahiran sampai pernikahan.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '224 Halaman', 'Dimensi': '14 x 20,5 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Berat': '300 gram', 'Product Tags': ' \nAraska\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/november/Slide25-cr-500x500.jpeg,https://www.solusibuku.com/agama/wasiat-rasulullah-tentang-anak.html
172,Fitnah Dajjal & Ya'Juj   Ma'Juj,"Rp.46,000 ","
          Buku ini mengupas peristiwa kemunculan Dajjal dan fitnah-fitnah yang akan muncul seiring dengan kemunculan Dajjal. Selain mengupas kedua hal itu, di sini juga dikupas fenomena Kaum Ya’juj dan Kaum Ma’juj sebagai kelompok pemecah belah keimanan. Di lain pihak, disajikan pula kehadiran juru selamat, yaitu Isa Al Masih dan Imam Mahdi.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '232 Halaman', 'Dimensi': '14 x 20,5 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Berat': '300 gram', 'Product Tags': ' \nAraska\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/november/Slide27-cr-500x500.jpeg,https://www.solusibuku.com/agama/fitnah-dajjal-dan-yajuj-majuj.html
173,Rangkaian Nama Islami Untuk Buah Hati,"Rp.46,800 ","
          Buku ini berisi kumpulan nama-nama bayi dengan nuansa Islami. Ada nama untuk bayi perempuan, juga ada nama bayi untuk laki-laki. Perpaduan nama-nama tersebut bisa menginspirasi para orangtua yang sedang mencari nama terbaik untuk buah hatinya tercinta.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '238 Halaman', 'Dimensi': '14 x 20,5 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Berat': '300 gram', 'Product Tags': ' \nChecklist\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/november/Slide31-cr-500x500.jpeg,https://www.solusibuku.com/agama/rangkaian-nama-islami-untuk-buah-hati.html
174,Gus Dur  Kisah2 Jenaka Dan Pesan2 Keberagaman,"Rp.47,600 ","
Buku ini menyajikan kisah hidup Gus Dur, seorang kiai yang unik. Selain itu, menyajikan kisah-kisah jenaka Gus Dur yang bahkan bisa membuat Fidel Castro, yang selalu terlihat garang itu, tertawa terpingkal-pingkal. Juga disajikan pesan-pesan keberagaman di mana beliau adalah figur kiai yang bisa masuk ke dunia apa saja. Bahkan, beliau pernah menjabat sebagai presiden di Indonesia ini.
","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '288 Halaman', 'Dimensi': '13 x19,5 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Berat': '350 gram', 'Product Tags': ' \nAraska\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/november/Slide32-cr-500x500.jpeg,https://www.solusibuku.com/agama/gus-dur-kisah2-jenaka-dan-pesan2-keberagaman.html
175,Demi Masa   99  Motivasi Dahsyat Untuk Setiap Muslim,"Rp.54,400 ","
          Melalui buku ini penulis ingin pembaca agar mendatangkan semangat hidup setiap harinya. Bak secangkir kopi di pagi hari, renungan dan nasihat yang dikumpulkan dibuku ini bisa membuat kita terbangun dari keterpurukan dan mengisi sisa waktu yang masih Allah berikan dengan lebih baik. Jika dibaca setiap pagi, insyaAllah akan menjadi pengingat betapa indahnya hidup ini. Kita pun merasa yakin untuk mengenyahkan semua masalah dan cukup melakukan satu hal, yaitu bersandar pada Allah Yang Mahakuat. Selamat membaca!        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '280 Halaman', 'Dimensi': '15x22 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Pustaka Al Uswah', 'Berat': '350 gram', 'Product Tags': ' \nPustaka Al Uswah\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/november/Slide33-cr-500x500.jpeg,https://www.solusibuku.com/agama/demi-masa-99-motivasi-dahsyat-untuk-setiap-muslim.html
176,Baiti Jannati  Keluarga Yang Diberkahi Allah,"Rp.54,400 ","
          Buku ini berisikan resep jitu untuk membangun keluarga jannah. Dimulai sejak masih lajang, menentukan pilihan pasangan hidup, menikah,menjalani kehidupan rumah tangga sebagai suami-istri, memiliki anak hingga mendidik anak sesuai sunnah Rosulullah Saw.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '272 Halaman', 'Dimensi': '15x22 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Pustaka Al Uswah', 'Berat': '350 gram', 'Product Tags': ' \nPustaka Al Uswah\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/november/Slide40-cr-500x500.jpeg,https://www.solusibuku.com/agama/baiti-jannati-keluarga-yang-diberkahi-allah.html
177,Dahsyatnya Salat Tahajud & Salat Duha,"Rp.36,000 ","
          Buku ini memberi motivasi kepada pembaca untuk senantiasa menghidupkan malam-malam dengan bermunajat kepada Allah melalui salat Tahajud. Sekaligus sebagai pintu meraih keajaiban, yang jarang di dapatkan orang kebanyakan. Karena hanya sedikit orang bangun malam untuk bertahajud. Maka yang sedikit itulah yang beruntung. Mereka akan mendapat kemuliaan, kekayaan, kesehatan, dan jiwa yang damai.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '182 Halaman', 'Dimensi': '14x20 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Syalmahat Publishing', 'Berat': '300 gram', 'Product Tags': ' \nSyalmahat Publishing\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/november/Slide43-cr-500x500.jpeg,https://www.solusibuku.com/agama/dahsyatnya-salat-tahajud-dan-salat-duha.html
178,Secangkir Kopi Berpikir Positif Islami,"Rp.44,800 ","
          Buku ini mengkaji tentang tuntunan berpikir positif yang sangat banyak ditemukan dalam ajaran agama Islam. Buku ini secara umum memandu agar seorang muslim itu bisa berpikir positif.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '236 Halaman', 'Dimensi': '14x20,5 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Berat': '300 gram', 'Product Tags': ' \nAraska Publisher\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/november/Slide47-cr-500x500.jpeg,https://www.solusibuku.com/agama/secangkir-kopi-berpikir-positif-islami.html
179,Mukjizat Sedekah Lipat Ganda Sampai 700 Kali,"Rp.36,000 ","
          Buku ini berisi tentang manfaat sedekah. Nggak mungkin berkurang harta karena sedekah. Kedahsyatan dan mukjizat sedekah memang harus kita yakini. Minta kepada Allah supaya menjadi hamba yang ikhlas bersedekah. Dengan demikian, maka Insyaa Allah, Allah akan menyiapkan balasan terbaik bagi kita yang beriman dan ikhlas bersedekah. Aamiin.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '214 Halaman', 'Dimensi': '20 x 14 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Pustaka Al Uswah', 'Berat': '300 gram', 'Product Tags': ' \nPustaka Al Uswah\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/november/Slide55-cr-500x500.jpeg,https://www.solusibuku.com/agama/mukjizat-sedekah-lipat-ganda-sampai-700-kali.html
180,Dahsyatnya Panjang Umur Dgn Sabar  Syukur & Ikhlas,"Rp.36,000 ","
          Buku ini mengungkap dahsyatnya bersabar, bersyukur dan ikhlas terhadap ketentuan Allah. Allah tidak pernah lelah mendengar curhat, doa dan isi hati hambanya. Begitu pun jika kita hambanya setiap waktu berdoa dengan doa yang sama, Allah Mahabaik. Itulah sebab Allah menolong hati kita dengan Sabar, menguatkan hati dengan Syukur, dan memberi waktu untuk lebih lama bersama Allah dengan Ikhlas. Jadi, minta saja kepada Allah, apapun masalah kita.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '200 Halaman', 'Dimensi': '20 x 14 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Pustaka Al Uswah', 'Berat': '300 gram', 'Product Tags': ' \nPustaka Al Uswah\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/november/Slide56-cr-500x500.jpeg,https://www.solusibuku.com/agama/dahsyatnya-panjang-umur-dengann-sabar-syukur-dan-ikhlas.html
181,Santri Bertanya Ustadz Menjawab,"Rp.52,000 ","
          Buku ini berisi kumpulan pertanyaan santri yang dijawab oleh ustadz berdasarkan Al-Quran dan Hadis. Kumpulan kitab-kitab mu'tabar sebagai rujukan dalam mengambil sumber-sumber yang dituangkan dalam buku ini. Disusun dalam bentuk tanya jawab secara singkat dan jelas, sehingga pembaca bisa langsung memahami masalah-masalah yang berkenaan dengan agama Islam. Materi dalam buku ini berupa masalah tauhid, shalat, puasa, zakat, haji, qurban, akikah, mengurus jenazah, perkawinan dan keluarga, masalah wanita, dan masalah umum lainnya.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '252 Halaman', 'Dimensi': '20 x 14 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Syalmahat Publishing', 'Berat': '300 gram', 'Product Tags': ' \nSyalmahat Publishing\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/desember/Slide02-cr-500x500.jpeg,https://www.solusibuku.com/agama/santri-bertanya-ustadz-menjawab.html
182,Azimat Dahsyat Kalimat Tauhid,"Rp.46,000 ","
          Buku ini mengupas bahwa ada azimat yang justru diperlukan dan harus dimiliki oleh setiap muslim, yaitu azimat kalimat tauhid. Azimat ini adalah azimat yang justru dapat menguatkan akidah kita kepada Allah Swt.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '235 Halaman', 'Dimensi': '20.5 x 14 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Berat': '300 gram', 'Product Tags': ' \nAraska Publisher\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/desember/Slide03-cr-500x500.jpeg,https://www.solusibuku.com/agama/azimat-dahsyat-kalimat-tauhid.html
183,Materi Khutbah Jum'At Zaman Now,"Rp.47,200 ","
          Ada beberapa hal yang khas dan istimewa dari buku khutbah, yakni materi khutbah dalam buku ini singkat dan padat, ada Khutbah Jum’at yang pertama kali disampaikan Rasulullah Saw. dalam shalat Jum’at yang pertama, ada juga tiga buah Khutbah Jum’at yang disusun oleh Sunan Giri (salah satu dari Wali Songo) yang disertai teks aslinya dalam buku karangan Sunan Giri yang baru-baru ini disebarluaskan oleh anak keturunan beliau. Diharapkan buku ini bisa benar-benar memberi efek positif bagi masyarakat dalam rangka meningkatkan iman dan takwa, serta menjadi benteng generasi muda dari pengaruh negatif yang menggempur dari segala penjuru.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '294 Halaman', 'Dimensi': '19 x 13 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Semesta Hikmah Publishing', 'Berat': '350 gram', 'Product Tags': ' \nSemesta Hikmah\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/desember/Slide05-cr-500x500.jpeg,https://www.solusibuku.com/agama/materi-khutbah-jumat-zaman-now.html
184,Mendidik Putra Putri Generasi Jihad Ala Rasulullah,"Rp.46,000 ","
          Buku ini menyajikan cara mengasuh dan mendidik anak sesuai sunah-sunah Rasulullah. Selain itu, disajikan pula pembahasan mengasuh dan mendidik anak sesuai tuntunan Alquran.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '232 Halaman', 'Dimensi': '20.5 x 14 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Berat': '300 gram', 'Product Tags': ' \nAraska Publisher\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/desember/Slide06-cr-500x500.jpeg,https://www.solusibuku.com/agama/mendidik-putra-putri-generasi-jihad-ala-rasulullah.html
185,Islamic Montessori  Pendidikan Anak Berbasis Islami,"Rp.56,000 ","
          Buku ini mengulas seluk-beluk Montessori dan penerapan pengajaran agama Islam pada kegiatan Montessori. Orang tua bisa menerapkan nilai ajaran agama Islam dalam mendampingi anak ketika belajar. Berisikan 100 lebih kegiatan anak berbasis aktivitas Islami yang disertai dengan ilustrasi kegiatan serta step by step berkegiatan bersama anak dengan menyenangkan.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '156 Halaman', 'Dimensi': '23.5 x 17 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Pustaka Al Uswah', 'Berat': '300 gram', 'Product Tags': ' \nPustaka Al Uswah\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/desember/Slide08-cr-500x500.jpeg,https://www.solusibuku.com/agama/islamic-montessori-pendidikan-anak-berbasis-islami.html
186,Amalan2 Istri Agar Suami Sayang  Setia & Tidak Selingkuh,"Rp.44,800 ","
          Buku ini berisi amalan-amalan yang membuat seorang istri bakal disayang oleh suami. Selain itu, amalan-amalan yang ada di buku ini juga akan membuat suami makin setia dan tidak coba-coba untuk selingkuh.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '236 Halaman', 'Dimensi': '20.5 x 14 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Berat': '300 gram', 'Product Tags': ' \nAraska Publisher\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/desember/Slide13-cr-500x500.jpeg,https://www.solusibuku.com/agama/amalan2-istri-agar-suami-sayang-setia-dan-tidak-selingkuh.html
187,Dahsyatnya Doa Ibu Untuk Anaknya,"Rp.40,000 ","
          Dalam perjalanan sejarah, banyak kisah tentang kutukan seorang ibu terhadap anaknya yang durhaka. Sejak zaman dahulu hingga sekarang, doa ibu tidak akan berubah. Hal tersebut karena ibu adalah manusia yang paling berjasa dan paling mulia pengorbanannya terhadap anaknya. Oleh sebab itu, janganlah menempuh takdir buruk dengan bersikap durhaka kepada ibu. Namun sebaliknya, tempuhlah takdir yang baik (keberuntungan dan keselamatan) dengan berbakti kepada ibu. Hadirnya buku ini, Insya Allah akan memberi motivasi tersendiri bagi seorang ibu, bahwa kelak anak-anak kita bisa menjadi sukses dunia akhirat, dan mampu menjadi penyelamat orangtuanya dari api neraka. Amin.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '212 Halaman', 'Dimensi': '20.5 x 14 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Semesta Hikmah Publishing', 'Berat': '300 gram', 'Product Tags': ' \nSemesta Hikmah\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/desember/Slide15-cr-500x500.jpeg,https://www.solusibuku.com/agama/dahsyatnya-doa-ibu-untuk-anaknya.html
188,Kumpulan Nasihat2 Rasulullah Utk Wanita,"Rp.36,800 ","
          Buku ini menyajikan 37 nasihat Rasulullah SAW. seputar wanita, tidak hanya bagi wanita lajang, juga diperuntukkan untuk para wanita berstatus istri. Dari masalah kecil hingga besar, dari remeh hingga sangat penting, dan dari masalah ibadah hingga sosial kemasyarakatan yang berhubungan dengan aktivitas sehari-hari. Buku ini diharapkan pembaca dapat mengamalkannya, wanita-wanita salihah di dunia bisa menjadi penghuni surga di kehidupan mendatang. Amin.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '194 Halaman', 'Dimensi': '20 x 14 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Syalmahat Publishing', 'Berat': '300 gram', 'Product Tags': ' \nSyalmahat Publishing\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/desember/Slide23-cr-500x500.jpeg,https://www.solusibuku.com/agama/kumpulan-nasihat2-rasulullah-untuk-wanita.html
189,Dahsyatnya Mukjizat Salat Tahajud & Hajat,"Rp.40,000 ","
          Buku ini hadir sebagai pedoman dan panduan bagi Anda, baik yang sekarang sudah sukses dan kaya maupun yang masih dalam proses menuju kesuksesan, agar makin sukses dan kaya. Tidak hanya kaya saja, tapi buku ini memberikan panduan agar Anda bisa meraih kebahagiaan hakiki, yaitu bahagia di dunia hingga akhirat. Dilengkapi dengan dalil-dalil dari Al-Qur’an maupun Sunnah, tetapi juga disematkan kisah-kisah inspiratif. Semoga bermanfaat!        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '216 Halaman', 'Dimensi': '20.5 x 14 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Semesta Hikmah Publishing', 'Berat': '300 gram', 'Product Tags': ' \nSemesta Hikmah\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/desember/Slide25-cr-500x500.jpeg,https://www.solusibuku.com/agama/dahsyatnya-mukjizat-salat-tahajud-dan-hajat.html
190,Nikmatnya Merajut Ukhuwah,"Rp.43,200 ","
          Buku ini berisi ulasan tentang betapa besarnya nikmat merajut ukhuwah. Ukhuwah adalah persaudaraan di dalam Islam yang terjalin berlandaskan iman kepada Allah SWT. Ada banyak manfaat dan kemaslahatan dari eratnya jalinan ukhuwah, semuanya digambarkan dengan lugas di buku ini dengan becermin pada perilaku Rasulullah saw dan para sahabat. Simak pula kisah-kisah teladan penuh hikmah dalam buku ini yang akan menambah semangat kita dalam membangun dan menguatkan ukhuwah islamiah.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '196 Halaman', 'Dimensi': '23 x 15 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Berat': '300 gram', 'Product Tags': ' \nChecklist\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/desember/Slide32-cr-500x500.jpeg,https://www.solusibuku.com/agama/nikmatnya-merajut-ukhuwah.html
191,Nikmatnya Tobat,"Rp.32,000 ","
          Buku ini merupakan panduan sederhana bagaimana seharusnya Anda kembali kepada Allah dan kenapa Anda harus segera kembali kepada Allah dalam setiap detik dalam hidup Anda serta memperbaiki kembali pemahaman Anda terhadap konsep tobat. Di dalam buku ini, turut dijelaskan hikmah di balik perintah tobat dengan merenungi ayat-ayat Allah di dalam Al-Qur’an dan juga sabda baginda Nabi Muhammad Saw. di dalam hadis. Dilengkapi dengan kisah nyata pengalaman hamba-hamba Allah yang kembali kepada-Nya. Kisah-kisah inspiratif yang akan membuat hati Anda tergerak untuk segera bertobat di mana pun dan apa pun kondisi Anda.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '162 Halaman', 'Dimensi': '20.5 x 14 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Semesta Hikmah Publishing', 'Berat': '300 gram', 'Product Tags': ' \nSemesta Hikmah\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/desember/Slide33-cr-500x500.jpeg,https://www.solusibuku.com/agama/nikmatnya-tobat.html
