,nama,harga,deskripsi,detail,link
340,KAMUS BERGAMBAR BILINGUAL INDONESIAINGGRIS,"Rp.55,600 ","
          Masa kanak-kanak atau Golden Age adalah masa dimana anak-anak memiliki kemampuan cepat dalam menangkap dan menyerap berbagai macam pengetahuan. Oleh karena itu, anak-anak lebih cepat dan mudah mempelajari bahasa asing ketimbang orang dewasa. Nah, kemampuan luar biasa anak dalam menguasai bahasa asing, terutama bahasa Inggris ini akan sangat baik jika mulai dikenalkan dan dibiasakan sedini mungkin. Agar besar nanti anak sudah fasih dan lancar dalam berbahasa Inggris.

Kamus Bergambar Bilingual Indonesia-Inggris for Kids ini disusun khusus untuk anak lengkap dengan ilustrasi dan ribuan kosakata. Dengan demikian, orangtua dan guru akan lebih mudah mengenalkan dan mengajarkan kosakata bahasa Inggris mulai dari yang sederhana hingga populer. Dilengkapi panduan cara pengucapan bahasa Inggris, tata bahasa/grammar, tenses, serta konjugasi kata kerja, buku ini sangat cocok bagi orangtua yang ingin anaknya fasih berbahasa Inggris        ","{'Kategori': 'Keterampilan Anak', 'Ketebalan': '184 Halaman', 'Dimensi': '19 x 26 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Pusat Kajian Bahasa', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/buku-anak/kamus-bergambar-bilingual-indonesiainggris.html
341,AKU MAU JADI TENTARA,"Rp.33,200 ","
          Kalau besar nanti, kamu mau jadi apa? Kalau aku mau jadi Tentara. Karena Tentara adalah profesi yang sangat keren. Tentara bertugas melindungi rakyat dengan gagah berani dan mempertahankan kedaulatan negara dari ancaman musuh. Untuk lebih jelasnya, Kamu bisa mencari tahu lebih banyak tentang profesi Tentara dalam buku ini!        ","{'Kategori': 'Keterampilan Anak', 'Ketebalan': '48 Halaman', 'Dimensi': '20 x 19 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Vika Varia Mato Vana', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/buku-anak/aku-mau-jadi-tentara.html
342,MEWARNAI HEWAN,"Rp.26,800 ","
          Mewarnai merupakan aktivitas yang paling disukai sekaligus berguna dalam mengasah kemampuan motorik halus anak. Dengan mewarnai, anak akan mengenal bermacam-macam warna, melatih konsentrasi, serta mengasah kemampuan imajinasi.

Mewarnai juga bisa menjadi sarana belajar yang efektif karena dapat dilakukan sambil bermain sehingga anak tidak akan mudah bosan. Buku ini mengajak anak untuk mewarnai aneka hewan mulai dari hewan jinak hingga liar. Dengan mewarnai hewan, anak akan belajar mengenal nama-nama hewan di sekitar.        ","{'Kategori': 'Keterampilan Anak', 'Ketebalan': '48 Halaman', 'Dimensi': '19 x 26 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Kak Lita', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/buku-anak/mewarnai-hewan.html
343,AKU ANAK PEMBERANI & HEBAT,"Rp.71,600 ","
          Vika punya adik laki-laki yang lucu dan menggemaskan. Tapi, ada yang beda dari adik laki-laki Vika. Kira-kira apa ya?

Sepulang sekolah, Intan langsung buka baju dan hanya memakai pakaian dalam karena hawa yang panas. Tiba-tiba Mama Intan datang dan langsung menyuruh Intan untuk untuk memakai pakaian lengkap. Kenapa ya?

Nana yang sedang berjalan sendirian tiba-tiba ditawari permen dan es krim gratis oleh seorang pria tak dikenal. Apakah Nana akan menerima pemberian dari pria itu?

Kak Yoga mau disunat. Tapi kan sakit?! Kenapa sih laki-laki harus disunat?

Fano terpisah dengan ibunya di pasar. Saat berusaha mencari ibunya, ada seorang pria tak dikenal yang mengajaknya. Katanya pria itu mau membantu mencari ibunya. Apa yang harus dilakukan Fano?

Buku ini mengajak anak untuk berani bertanya dan menolak ajakan dari orang tak dikenal. Buku ini juga disarankan bagi orangtua agar lebih memperhatikan kondisi fisik dan psikis anak. Dengan begitu, anak akan berani dan bisa melindungi diri sendiri. Yuk, jadikan anak-anak kita pemberani dan hebat!        ","{'Kategori': 'Keterampilan Anak', 'Ketebalan': '168 Halaman', 'Dimensi': '17 x 24 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Fenita Agustina', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/buku-anak/aku-anak-pemberani-dan-hebat.html
344,ALIFBATA BELAJAR MENGEJA DAN MEMBACA HURUF HIJAIYAH,"Rp.28,400 ","
          Mempelajari huruf hijaiyah menjadi sebuah tuntutan untuk dapat dengan lancar membaca Al-Quran. Nah, kini adik-adik dapat dengan asyik belajar huruf hijaiyah baik yang berdiri sendiri-sendiri, berharakat, dan bersambung dengan buku ini. Kerennya lagi, buku ini bisa juga kalian jadikan sebagai buku mewarnai sehingga belajar huruf hijaiyah jadi lebih seru dari biasanya. Eits, tapi jangan sampai lupa dengan apa yang dipelajari ya…        ","{'Kategori': 'Keterampilan Anak', 'Ketebalan': '72 Halaman', 'Dimensi': '19 x 26 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Kak Adam', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/buku-anak/alifbata-belajar-mengeja-dan-membaca-huruf-hijaiyah.html
345,TS Cara Mudah Belajar Calistung Terang Sejati,"Rp.16,000 ","
""Buku ini hadir memenuhi kebutuhan orang tua untuk meningkatkan kemampuan sang buah hati dalam hal belajar. Buku ini dilengkapi dengan materi belajar yang interaktif seperti dot to dot, penjumlahan, menghitung, membaca, dan aktivitas belajar lainnya.
Dengan adanya metode pembelajaran ini cukup membantu dalam mengembangkan logika, karena materi yang meliputi aspek kognitif, efektif & psikomotorik terdapat dalam buku ini. Penyusun berharap, semoga buku ini berguna dan memajukan dunia pendidikan anak-anak Indonesia.
Dapatkan buku seri lainnya juga Bunda ^^""
","{'Kategori': 'Keterampilan Anak', 'Penyunting': 'TIM TERANG SEJATI', 'Ketebalan': '1 cm', 'Dimensi': '18 x 25 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Terang Sejati', 'Berat': '200 gram', 'Product Tags': ''}",https://www.solusibuku.com/buku-anak/ts-cara-mudah-belajar-calistung-terang-sejati.html
346,Abacaka Cerdas Calistung,"Rp.57,800 ","
Calistung (membaca, menulis, dan berhitung) adalah kemampuan dasar dalam mempelajari ilmu pengetahuan. Calistung bisa diajarkan ke anak-anak usia dini. Namun, metode mengajarnya harus benar-benar tepat dan menyenangkan. Buku ini berisi materi calistung yang sangat sederhana dan mudah. Peran tenaga pendidik dan orang tua sangat diperlukan dalam mengajar calistung. Tenaga pendidik dan orang tua harus bisa mengajar dengan cara yang asyik dan menyenangkan. Buku ini dilengkapi ilustrasi, latihan sederhana, dan mewarnai.  Dengan mahir calistung, anak-anak akan lebih mudah mempelajari pengetahuan dan pelajaran di jenjang sekolah selanjutnya. Selamat belajar dan mengajar!
 
","{'Kategori': 'Buku Anak', 'Penyunting': 'Anita Arfianti', 'Ketebalan': '1 cm', 'Dimensi': '20.5 x 27 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Laksana', 'Berat': '200 gram', 'Product Tags': ''}",https://www.solusibuku.com/buku-anak/abacaka-cerdas-calistung.html
347,Dongeng Ninabobo Puluhan Dongeng Pengantar Tidur Anak,"Rp.72,250 ","
""Buku ini berisi dongeng-dongeng menarik dan mendidik, Dilengkapi ilustrasi menarik dan penuh warna, Sebagai perekat hubungan orang tua dengan anak.
Dongeng adalah sesuatu yang tidak asing bagi kita. Sejak kecil, kita sudah terbiasa dengan dongeng, baik lewat membaca maupun tuturan. Salah satu manfaat dongeng adalah untuk mengenalkan perbuatan baik dan buruk, juga akibatnya.""
 
","{'Kategori': 'Buku Anak', 'Penyunting': 'Tim Laksana ', 'Ketebalan': '1 cm', 'Dimensi': '20.5 x 27 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Laksana', 'Berat': '300 gram', 'Product Tags': ''}",https://www.solusibuku.com/buku-anak/dongeng-ninabobo-puluhan-dongeng-pengantar-tidur-anak.html
348,101 Dongeng Legenda Nusantara,"Rp.118,575","
""Buku ini memuat 101 cerita dari sabang sampai merauke yang mengandung hikmah dan nilai moral. Masing – masing cerita menyajikan kisah cinta kasih, kejujuran, keberanian, akhlak mulia, dan juga moral terpuji yang patut dicontoh dan dipelajari sejak dini. Buku ini juga dilengkapi dengan ilustrasi yang menarik sehingga tidak membosankan untuk dibaca.
Buku ini sekaligus melestarikan cerita rakyat agar tidak punah ditelan zaman yang semakin modern ini. Yuk, bersama-sama melestarikan cerita rakyat negeri sendiri!""
 
","{'Kategori': 'Buku Anak', 'Penyunting': 'Tim Sayembara Dongeng Rakyat', 'Ketebalan': '2 cm', 'Dimensi': '19 x 26 cm', 'Bahasa': 'Indonesia', 'Stock': 'Out of Stock', 'Penerbit': 'Anak Hebat Indonesia', 'Berat': '800 gram', 'Product Tags': ''}",https://www.solusibuku.com/buku-anak/101-dongeng-legenda-nusantara.html
349,Jago Mewarnai Dinosaurus Super Ganas,"Rp.37,600 ","
Buku mewarnai tema Dinosaurus Super Ganas ini dirancang dengan sedemikian lucu dan menarik untuk direkomendasikan kepada siswa PAUD dan PG TK. Buku ini memiliki 5 ini 1 aktifitas menyenangkan seperti, membaca, mewarnai, mencocokan gambar, menempel stiker, dan games seru lainnya. Buku ini juga disertai bonus stiker menarik agar anak dapat belajar dan berkreasi lebih maksimal.
 
","{'Kategori': 'Buku Anak', 'Penyunting': 'GUN HENDRIANO', 'Ketebalan': '44', 'Dimensi': '19 x 27 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Efde Media', 'Berat': '200 gram', 'Product Tags': ''}",https://www.solusibuku.com/buku-anak/jago-mewarnai-dinosaurus-super-ganas.html
350,Jago Mewarnai Super Hero Paling Keren,"Rp.37,600 ","
Buku mewarnai tema Super Hero Paling Keren ini dirancang dengan sedemikian lucu dan menarik untuk direkomendasikan kepada siswa PAUD dan PG TK. Buku ini memiliki 5 ini 1 aktifitas menyenangkan seperti, membaca, mewarnai, mencocokan gambar, menempel stiker, dan games seru lainnya. Buku ini juga disertai bonus stiker menarik agar anak dapat belajar dan berkreasi lebih maksimal.
 
","{'Kategori': 'Buku Anak', 'Penyunting': 'ADI PRASETYA', 'Ketebalan': '44', 'Dimensi': '19 x 27 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Efde Media', 'Berat': '200 gram', 'Product Tags': ''}",https://www.solusibuku.com/buku-anak/jago-mewarnai-super-hero-paling-keren.html
351,Abacaga Cara Praktis Belajar Membaca Untuk Anak 46 Tahun,"Rp.55,250 ","
Membaca adalah proses yang melibatkan aktivitas auditif (pendengaran) dan visual (penglihatan). Dengan membaca, anak mampu memahami dan mencerna sebuah informasi. Otomatis kemampuan ini merupakan kecakapan dasar yang wajib dikuasai oleh anak.Bagaimana cara mengajari anak belajar membaca? Buku abacaga adalah jawabannya. Cukup 10 menit sehari!Buku ini menggunakan metode ''""stepping stone''' yang mengajarkan anak belajar membaca secara runut dan sistematis. Terdiri atas 6 tahapan belajar membaca yang disusun sesuai dengan kemampuan anak untuk memahami kata, baik secara visual maupun pelafalannya.Pola pembelajaran dan materinyapun lebih variatif, sehingga anak tidak bosan dan secara tidak langsung penguasaan kosa kata anak akan bertambah.Dilengkapi kartu ''""abacaga''' yang digunakan sebagai pengetahuan dasar belajar membaca. Kartu ini akan merangsang minat anak untuk belajar membaca melalui pengenalan abjad yang dibantu dengan menganalogikan nama benda yang ada di sekeliling kita, sehingga akan mudah untuk diingat.
 
","{'Kategori': 'Buku Anak', 'Penyunting': 'Jazuli, Budiman, Tri Wahyu R.N.', 'Ketebalan': '150', 'Dimensi': '21 x 28 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Kawan Pustaka', 'Berat': '400 gram', 'Product Tags': ''}",https://www.solusibuku.com/buku-anak/abacaga-cara-praktis-belajar-membaca-untuk-anak-4-6-tahun.html
352,Mudah Belajar Menulis Tegak Bersambung,"Rp.23,200 ","
""Menulis tegak bersambung merupakan kemampuan yang harus dimiliki oleh adik-adik dan harus dilatih sejak usia SD. Menulis tegak bersambung atau sering disebut juga menulis latin memiliki beberapa tingkat kesulitan yang harus dilalui oleh adik-adik. Mulai dari arah sambungan antar huruf, kerapian, dan juga ketegasan adik-adik dalam menggoreskan tulisan tegak bersambung.
Buku ini merupakan solusi untuk adik-adik agar dapat dengan mudah belajar menulis tegak bersambung. Dimulai dari menuliskan huruf kecil dan huruf besar, lalu nantinya akan dilanjutkan dengan belajar menuliskan kata demi kata. Sangat sistematis dan menyenangkan.""
","{'Kategori': 'Buku Anak', 'Penyunting': 'Amazing Kids', 'Ketebalan': '40', 'Dimensi': '17 x 24 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Amazing Books', 'Berat': '200 gram', 'Product Tags': ''}",https://www.solusibuku.com/buku-anak/mudah-belajar-menulis-tegak-bersambung.html
353,Buku Balita Mengenal Binatang Pertamaku IndIng,"Rp.46,400 ","
""Buku ini berisi pengenalan binatang yang dekat dengan kehidupan sehari-hari, seperti ayam, bebek, kambing, kucing, dan sebagainya. Dilengkapi dengan terjemahan dalam bahasa Inggris dan transliterasinya sebagai sarana belajar bahasa asing bagi anak (permulaan).
Setiap objek binatang dalam buku ini dilengkapi dengan keterangan dalam bentuk narasi singkat. Keterangan tersebut berguna sebagai panduan orangtua dalam menjelaskan objek itu kepada si kecil. Ilustrasi disuguhkan dalam bentuk foto sehingga sangat mudah dikenali anak.""
","{'Kategori': 'Buku Anak', 'Penyunting': 'Kak Sarah Fia', 'Ketebalan': '16', 'Dimensi': '12,5 x 17,5 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Berat': '250 gram', 'Product Tags': ''}",https://www.solusibuku.com/buku-anak/buku-balita-mengenal-binatang-pertamaku-ind-ing.html
354,Huruf & Angka Hijaiyah Pertamaku Buku Balita Mengenal,"Rp.46,400 ","
""Buku ini berisi pengenalan huruf dan angka hijaiyah, yang dilengkapi dengan pengenalan objek sehari-hari, yang mana huruf pertama dari objek tersebut merupakan huruf yang sedang dikenalkan kepada si kecil (dalam Bahasa Arab).
Setiap objek binatang dalam buku ini dilengkapi dengan keterangan dalam bentuk narasi singkat. Keterangan tersebut berguna sebagai panduan orangtua dalam menjelaskan objek itu kepada si kecil. Ilustrasi disuguhkan dalam bentuk foto sehingga sangat mudah dikenali anak.""
","{'Kategori': 'Buku Anak', 'Penyunting': 'Kak Sarah Fia', 'Ketebalan': '16', 'Dimensi': '12,5 x 17,5 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Berat': '250 gram', 'Product Tags': ''}",https://www.solusibuku.com/buku-anak/huruf-angka-hijaiyah-pertamaku-buku-balita-mengenal.html
355,Huruf & Angka Pertamaku Buku Balita Mengenal,"Rp.46,400 ","
""Buku ini berisi pengenalan huruf dan angka, yang dilengkapi dengan pengenalan objek sehari-hari, yang mana huruf pertama dari objek tersebut merupakan huruf yang sedang dikenalkan kepada si kecil. Misal, mengenal huruf H, maka sekaligus mengenalkan objek Harimau.
Setiap objek binatang dalam buku ini dilengkapi dengan keterangan dalam bentuk narasi singkat. Keterangan tersebut berguna sebagai panduan orangtua dalam menjelaskan objek itu kepada si kecil. Ilustrasi disuguhkan dalam bentuk foto sehingga sangat mudah dikenali anak.""
","{'Kategori': 'Buku Anak', 'Penyunting': 'Kak Sarah Fia', 'Ketebalan': '16', 'Dimensi': '12,5 x 17,5 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Berat': '250 gram', 'Product Tags': ''}",https://www.solusibuku.com/buku-anak/huruf-angka-pertamaku-buku-balita-mengenal.html
356,Nyanyian Jeri Seri Berani Jadi Diri Sendiri Charissa Publisher,"Rp.31,200 ","
Buku ini merupakan buku dengan konsep pictorial book. Buku ini memuat cerita tentang berani jadi diri sendiri. Buku ini menggambarkan bahwa setiap makhluk/individu memiliki keunikan yang berbeda dengan yang lainnya. Meski demikian, keunikan itu haruslah kita terima. Keunikan yang dimiliki harus ditampilkan dengan rasa percaya diri. Dengan begitu, anak-anak akan belajar bahwa meski dirinya berbeda, dirinya unik, ia tetap harus percaya diri dengan apa yang dimiliki. Cerita ini digambarkan melalui hewan serangga Jangkrik yang memiliki suara mengerik untuk melindungi diri dari bahaya.
","{'Kategori': 'Buku Anak', 'Penyunting': 'Dian Nofitasari', 'Ketebalan': '24', 'Dimensi': '18 x 24 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Charissa Publisher', 'Berat': '200 gram', 'Product Tags': ''}",https://www.solusibuku.com/buku-anak/nyanyian-jeri-seri-berani-jadi-diri-sendiri-charissa-publisher.html
357,Sepatu Feli Seri Berani Jadi Diri Sendiri Charissa Publisher,"Rp.31,200 ","
Buku ini merupakan buku dengan konsep pictorial book. Buku ini memuat cerita tentang berani jadi diri sendiri. Buku ini menggambarkan bahwa setiap makhluk/individu memiliki keunikan yang berbeda dengan yang lainnya. Meski demikian, keunikan itu haruslah kita terima. Keunikan yang dimiliki harus ditampilkan dengan rasa percaya diri. Dengan begitu, anak-anak akan belajar bahwa meski dirinya berbeda, dirinya unik, ia tetap harus percaya diri dengan apa yang dimiliki. Cerita ini digambarkan melalui hewan serangga yaitu kupu-kupu yang tidak bisa menggunakan alas kaki, karena bagian bawah kaki kupu digunakan untuk mengecap nektar/madu.
","{'Kategori': 'Buku Anak', 'Penyunting': 'Dian Nofitasari', 'Ketebalan': '24', 'Dimensi': '18 x 24 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Charissa Publisher', 'Berat': '200 gram', 'Product Tags': ''}",https://www.solusibuku.com/buku-anak/sepatu-feli-seri-berani-jadi-diri-sendiri-charissa-publisher.html
358,Eya Bermain Bersama Beruang Salju,"Rp.31,200 ","
Buku ini bercerita tentang Eya yang sedang rindu mamanya dan ingin bermain petak jongkok bersama Mama.  Namun, karena Mama Eya belum pulang, Pa Bin mewujudkan keinginan Eya dengan membawanya ke Kutub Utara. Di sana, Eya bermain petak jongkok bersama anak beruang salju yang menggemaskan.
","{'Kategori': 'Buku Anak', 'Penyunting': 'Lia Loefern', 'Ketebalan': '24', 'Dimensi': '18 x 24 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Charissa Publisher', 'Berat': '200 gram', 'Product Tags': ''}",https://www.solusibuku.com/buku-anak/eya-bermain-bersama-beruang-salju.html
359,Juz Amma Tajwid Berwarna,"Rp.78,400 ","
Buku ini berisi surat-surat yang terangkum dalam Juz 30, mulai dari surat An-Naas hingga surat An-Naba’, dan diawali dengan surat Al-Faatihah. Setiap surat dilengkapi dengan khat Arab, transliterasi (cara pengucapan), dan artinya dalam Bahasa Indonesia. Selain itu, dilengkapi pula dengan tajwid yang ditandai dengan kode warna sebagai materi unggulan dari buku ini. Tajwid dengan kode warna tersebut sangat memudahkan siapa pun yang ingin belajar tajwid, khususnya anak-anak. 
Kovernya bagus, dilengkapi dengan ilustrasi yang simpel tapi menarik dan mengena, serta dilengkapi dengan tajwid kode warna. Buku ini dicetak di atas kertas putih yang cukup tebal sehingga awet, serta full color atau penuh warna sehingga sangat cocok digunakan oleh anak-anak.
","{'Kategori': 'Buku Anak', 'Penyunting': 'Megah Tinambun, S.Pd.I', 'Ketebalan': '154', 'Dimensi': '18 x 25 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Berat': '300 gram', 'Product Tags': ''}",https://www.solusibuku.com/buku-anak/juz-amma-tajwid-berwarna.html
