,Kategori,Nama Produk,Deskripsi Produk,SKU Induk,Produk Berbahaya,Kode Integrasi Variasi,Nama Variasi 1,Varian untuk Variasi 1,Foto Produk per Varian,Nama Variasi 2,Varian untuk Variasi 2,Harga,Stok,Kode Variasi,Panduan Ukuran,Foto Sampul,Foto Produk 1,Foto Produk 2,Foto Produk 3,Foto Produk 4,Foto Produk 5,Foto Produk 6,Foto Produk 7,Foto Produk 8,Berat,Panjang,Lebar,Tinggi,Reguler (Cashless),Hemat,Jangka Dikirim Dalam Pre-order,Dikirim Dalam Pre-order,Merek,Negara Asal,Masa Garansi,Jenis Garansi,Perusahaan Penerbit,Negara,Bahasa,Impor/Lokal,Terbit,ISBN,Jenis Edisi,Kota,Jenis Cover,Tahun
578,,Ambivert,"
Kita tidak akan bertanya apa-apa. Kita sudah menduga jawabannya. Namun, rasa ingin tahu itu tak pernah usai. Ego dan gengsi menolak Tanya, yang punya jawabannya selalu prasangka.” Buku ini menceritakan tentang kehidupan seorang perempuan menghadapi masa Quarter Life Crisis (QLC). QLC akan dialami di awal umur dua puluhan hingga pertengahan tiga puluhan. Seperti tokoh aku dalam buku ini yang harus melewati banyak dilema dalam hidupnya. Mulai dari bagaimana pola asuh orang tuanya, persahabatan, penghianatan, dan asmara. Berbagai dilema tersebut memaksanya untuk mengenakan berbagai persona. Topeng-topeng yang terbentuk tanpa sengaja. Topeng-topeng yang ingin dilepaskannya tanpa tersisa untuk menemukan jati diri yang sebenarnya.
",,,,,,,,,57999,99,,,https://www.solusibuku.com/image/c/data/2021/jumu.003-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/2021/jumu.003-cr-500x500.jpeg,,,,,,,,200,13.0,19.0,1.16,,,,,0,,,,Penerbit Mandiri,,Bahasa Indonesia,,,,,,,
579,,Penembak Misterius,"
Penembak Misterius merupakan kumpulan cerpen yang ditulis oleh Seno Gumira Ajidarma dan diterbitkan pertama kali pada tahun 1993. Dalam kumpulan cerpen ini terdapat 15 kisah yang terbagi dalam 3 bagian: Penembak Misterius: Trilogi, Cerita untuk Alina, dan Bayi Siapa Menangis di Semak-Semak?. Kisah-kisah dalam kumpulan cerpen ini ditulis oleh Seno Gumira Ajidarma pada rentang tahun 1984—1990. Kisah-kisahnya banyak membicarakan tentang realitas sosial politik tahun 1983—1984 yang saat itu tentu saja tidak dapat diberitakan atau dibicarakan secara terang-terangan seperti sekarang ini.
",,,,,,,,,78999,99,,,https://www.solusibuku.com/image/c/data/2021/jum10.002-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/2021/jum10.002-cr-500x500.jpeg,,,,,,,,300,14.0,20.0,1.92,,,,,0,,,,Penerbit Mandiri,,Bahasa Indonesia,,,,,,,
580,,Limitless,"
Di balik sebuah kesuksesan, selalu ada perjuangan dan lika-liku yang tidak banyak diperlihatkan pun diketahui. Begitupun dengan Limitless, yang merangkum kisah manis dan pahit Nadhira Afifa dalam meraih cita-citanya.
Mulai dari masa-masa terendahnya sewaktu kuliah di Fakultas Kedokteran Universitas Indonesia, hingga ia bangkit dan mengantarnya pada salah satu momen terbesar dalam hidupnya—berkuliah di Harvard University, salah satu perguruan tinggi terbaik di dunia. 
Nadhira juga harus berbagi peran sebagai seorang anak, istri, sekaligus pelajar penuh ambisi selama di Amerika Serikat. Belum lagi, rasa tidak percaya dirinya yang muncul di tengah-tengah mahasiswa brilian lainnya dari seluruh dunia; kekhawatirannya terhadap Islamophobia, hingga keinginan besarnya untuk berprestasi menjadi salah satu dari sekian beban yang ia pikul. 
Berbekal kerja keras dan keinginan yang kuat, Nadhira membuktikan kemampuannya dan berhasil mewujudkan satu per satu cita-citanya. 
",,,,,,,,,78999,99,,,https://www.solusibuku.com/image/c/data/2021/kemis16.001-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/2021/kemis16.001-cr-500x500.jpeg,,,,,,,,300,13.0,19.0,2.36,,,,,0,,,,Penerbit Mandiri,,Bahasa Indonesia,,,,,,,
581,,Raya,"
Raya ditimpa sial! Jurnalis sekolah itu nggak sengaja memulai bencana di masa SMA-nya. Dia nggak sengaja memergoki Angkasa dengan Faricha sedang berduaan di kolam renang. Karena khawatir Raya akan menyebar gosip yang nggak benar, Angkasa menyita ponsel Raya. Untuk mendapatkannya kembali, Raya harus menuruti semua permintaan Angka.Raya jelas kesal parah dengan situasi itu. Ia nggak suka harus dekat-dekat dengan cowok yang terkenal playboy dan galak. Belum lagi urusan akademik dan blog sekolah yang membuatnya terlibat masalah pelik. Tunggu, playboy? Kalau ini benar, kisah percintaan Raya juga bakal terancam.
",,,,,,,,,78999,99,,,https://www.solusibuku.com/image/c/data/2021/kams162.001-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/2021/kams162.001-cr-500x500.jpeg,,,,,,,,300,21.0,14.0,2.84,,,,,0,,,,Penerbit Mandiri,,Bahasa Indonesia,,,,,,,
582,,Pesan Pesan Cinta Jalaluddin Rumi,"
Buku ini akan mengupas semua hal tentang kecintaan Jalaluddin Rumi serta latar kehidupan sang Penyair Sufi dunia ini. Disajikan pula syair-syair cintanya kepada Allah agar kita dapat turut menyelami kedalamannya.
Di tengah situasi yang menunjukkan hobi untuk saling melukai perasaan, saling menggoreskan luka hati seperti sekarang ini, kita perlu mengkaji lebih dalam risalah-risalah yang pernah didengungkan sufi besar, Jalaluddin Rumi.
",,,,,,,,,53599,99,,,https://www.solusibuku.com/image/c/data/2021/JUNI18-cr-500x500.JPG,https://www.solusibuku.com/image/c/data/2021/JUNI18-cr-500x500.JPG,,,,,,,,300,20.5,14.0,2.6,,,,,0,,,,Araska Publisher,,Bahasa Indonesia,,,,,,,
583,,Hyouka,"
Kalau kita menyelidikinya, mungkin akan terjadi hal-hal yang tidak baik. Oreki Hotaro adalah pemuda hemat energi. Mottonya adalah, Kalau tidak perlu dikerjakan, lebih baik tidak usah dikerjakan. Tapi kalau harus dikerjakan, lakukan dengan praktis. Hanya saja, semua itu berubah saat dia terpaksa bergabung dengan Klub Sastra Klasik. Chitanda Erugadis dengan rasa penasaran yang tinggi mengubah hari-hari Hotaro, dan dia harus memecahkan misteri demi misteri yang terjadi di sekitar mereka. Gara-gara Chitanda, mereka dihadapkan pada kasus 33 tahun yang lalu. Hanya saja, petunjuk mereka hanyalah sebuah antologi berjudul Hyouka.
",,,,,,,,,74999,99,,,https://www.solusibuku.com/image/c/data/2021/minggs.001-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/2021/minggs.001-cr-500x500.jpeg,,,,,,,,200,13.0,19.0,2.44,,,,,0,,,,Penerbit Mandiri,,Bahasa Indonesia,,,,,,,
584,,Kota Kucing dan Kisah Kisah Lainnya,"
Dalam buku ini terdapat enam cerita yang membentuk semesta-semesta kecil Murakami. Kucing, bir, musik jazz, sureal, keterasingan, dan magis adalah bagian yang tak bisa dilepaskan dari semesta Murakami. Membaca Murakami terkadang membuat kita seolah sedang membaca diri sendiri, dan terkadang ia akan menyeret kita ke suatu tempat yang entah di mana. Suatu tempat yang asing, magis, tetapi manis—seperti pengalaman yang kita dapatkan ketika terbangun dari mimpi aneh.
",,,,,,,,,69999,99,,,https://www.solusibuku.com/image/c/data/2021/senz.003-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/2021/senz.003-cr-500x500.jpeg,,,,,,,,200,13.0,19.0,1.85,,,,,0,,,,Penerbit Mandiri,,Bahasa Indonesia,,,,,,,
585,,Jika Kucing Lenyap Dari Dunia,"
Apakah yang akan kamu lakukan jika umurmu tinggal hitungan hari? Apa perasaanmu jika kamu akan segera mati? Seorang lelaki muda penyendiri yang bekerja sebagai tukang pos divonis mengidap kanker stadium akhir. Umurnya tinggal sebentar lagi. Dalam kekalutan, datang tawaran menggiurkan untuk melakukan perjanjian dengan Iblis agar hidupnya terselamatkan. Syaratnya: setiap hari dia harus bersedia menghilangkan sebuah benda yang dia sayangi dari dunia ini. Jika kamu yang berada pada posisi dia, maukah kamu menerima tawaran sang Iblis? Jika ya, benda apa yang rela kamu hilangkan? Maukah kamu menghilangkan mantan pacarmu? Maukah kamu melenyapkan binatang kesayanganmu dari dunia yang aneh ini? Novel unik ini tak hanya asyik dibaca dan sangat menghibur, tapi juga akan memberi kita pencerahan tak terduga, sekaligus membuat kita tertawa, menangis, dan merenung.
",,,,,,,,,77999,99,,,https://www.solusibuku.com/image/c/data/2021/senz.004-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/2021/senz.004-cr-500x500.jpeg,,,,,,,,300,13.0,20.0,2.62,,,,,0,,,,Penerbit Mandiri,,Bahasa Indonesia,,,,,,,
586,,Cerita Kapal Kertas,"
Gue seneng banget ketemu lo dalam hidup yang berat ini, gua mau bilang makasih.
Makasih karena lo selalu ingetin gue bahwa, gue spesial, bahwa gue ga seburuk itu.
Makasih banyak ya. Makasih banyak udah mau ngertiin betapa keras kepalanya gue saat itu.
Walau sekarang udah beda tujuan, gue seneng banget ditemenin sama lo. 
",,,,,,,,,92999,99,,,https://www.solusibuku.com/image/c/data/2021/saab.002-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/2021/saab.002-cr-500x500.jpeg,,,,,,,,300,13.0,19.0,2.64,,,,,0,,,,Penerbit Mandiri,,Bahasa Indonesia,,,,,,,
587,,Dollagoot  Toko Penjual Mimpi,"
Ada sebuah desa yang hanya bisa kamu kunjungi dalam tidurmu. Tempat paling populer di desa ini adalah Dollagoot: Toko Penjual Mimpi yang mengumpulkan dan menjual segala macam mimpi. Toko ini selalu ramai oleh pelanggan manusia dan hewan yang ingin tidur panjang atau tidur siang. Setiap lantainya dilengkapi dengan mimpi-mimpi dari berbagai macam genre istimewa, termasuk mimpi tentang masa kecil, perjalanan menyenangkan, melahap makanan lezat, hingga mimpi buruk dan mimpi misterius.
Di toko ini ada Dollagoot, si pemilik toko; Penny, karyawan baru yang ceroboh dan penuh rasa ingin tahu; Aganef Coco, produser mimpi legendaris; dan Vigo Myers, manajer lantai dua.
",,,,,,,,,84999,99,,,https://www.solusibuku.com/image/c/data/2021/Sept21Dollagoot-cr-500x500.JPG,https://www.solusibuku.com/image/c/data/2021/Sept21Dollagoot-cr-500x500.JPG,,,,,,,,350,13.0,20.0,3.0,,,,,0,,,,Penerbit Mandiri,,Bahasa Indonesia,,,,,,,
588,,Grave of the Fireflies and Other Stories,"
Aku sudah bahagia sekarang. Tak perlu kau cemaskan aku lagi. Aku sudah ditemukan oleh seseorang. Yang seperti doamu dulu sebelum pergi meninggalkanku; yang akan benar-benar menyayangiku. Yang akan benar-benar mencintaiku. Kini aku telah ditemukannya, seseorang yang mencintai aku sebesar cintaku kepadamu dulu; atau bahkan lebih. Aku sudah bahagia sekarang. Tak perlu lagi kau khawatirkan kabarku. Salahmu telah kumaafkan, luka olehmu telah tersembuhkan. Tak perlu lagi merasa bersalah karena meninggalkan aku, tak perlu lagi kau kasihani keadaanku. Hujan di kelopak mataku tak lagi memanggil namamu. Di dalam doaku namamu telah digantikan oleh nama yang baru. Aku sudah bahagia sekarang. Terima kasih telah memutuskan untuk pergi. Caramu menyakitiku kemarin, adalah cara Tuhan mempertemukan aku dengannya; hari ini. 
",,,,,,,,,57999,99,,,https://www.solusibuku.com/image/c/data/2021/fireflies.001-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/2021/fireflies.001-cr-500x500.jpeg,,,,,,,,200,13.0,19.0,1.44,,,,,0,,,,Penerbit Mandiri,,Bahasa Indonesia,,,,,,,
589,,Matahari Terbenam,"
Pada periode pascaperang, terjadi perubahan sosial besar-besaran manakala masyarakat Jepang harus menyesuaikan diri dengan kejutan akan kekalahan serta pendudukan negerinya oleh pasukan sekutu dan Amerika Serikat. Matahari Terbenam karya Osamu Dazai menjadikan situasi dan kondisi ini sebagai latar untuk menceritakan kemerosotan satu keluarga bangsawan. Osamu Dazai kini dikenal sebagai pengarang terbesar Jepang abad kontemporer. Banyak orang menggandrungi karyanya yang sebagian besar merupakan otobiografi liris kehidupannya yang dekaden.
",,,,,,,,,64999,99,,,https://www.solusibuku.com/image/c/data/2021/TEMPLATESSOLBUK.001-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/2021/TEMPLATESSOLBUK.001-cr-500x500.jpeg,,,,,,,,200,13.0,19.0,1.87,,,,,0,,,,Penerbit Mandiri,,Bahasa Indonesia,,,,,,,
590,,Ferris Wheel At Night,"
Seorang kepala keluarga di sebuah perumahan elite mati terbunuh.
Sang istri menyerahkan diri ke polisi.
Dengan ayah sebagai korban dan ibu sebagai tersangka,
bagaimana mendefinisikan anak-anak mereka;
anak korban pembunuhan atau anak pembunuh?
Apa peran para tetangga setelah kasus terjadi?
Lalu, yang terpenting, mengapa ada insiden seperti ini?
",,,,,,,,,97749,99,,,https://www.solusibuku.com/image/c/data/2021/SEPT21EKSFERRISWHEELATNIGHT-cr-500x500.JPG,https://www.solusibuku.com/image/c/data/2021/SEPT21EKSFERRISWHEELATNIGHT-cr-500x500.JPG,,,,,,,,250,13.0,19.0,2.48,,,,,0,,,,Penerbit Haru,,Bahasa Indonesia,,,,,,,
591,,Be With You,"
Dengan segala kekurangan yang ia miliki, Takumi baru mulai terbiasa hidup berdua dengan Yuji, anak laki-lakinya.
Sebelum meninggal, Mio — istrinya berjanji akan kembali pada musim hujan setahun kemudian. Sebuah janji tak masuk akal yang hanya bisa terwujud dengan keajaiban.
Pada suatu akhir pekan setahun kemudian, saat ia dan Yuji sedang berjalan-jalan di hutan di pinggiran kota saat hujan turun, datanglah keajaiban itu.
Mio pulang...
",,,,,,,,,89249,99,,,https://www.solusibuku.com/image/c/data/2021/SEPT21EKSBEWITHYOU-cr-500x500.JPG,https://www.solusibuku.com/image/c/data/2021/SEPT21EKSBEWITHYOU-cr-500x500.JPG,,,,,,,,400,13.0,19.0,3.88,,,,,0,,,,Penerbit Haru,,Bahasa Indonesia,,,,,,,
592,,Semua Temanku Adalah Jagoan Super,"
Tom berteman dengan para jagoan super di Toronto. Ia bahkan menikahi seorang jagoan super, Si Perfeksionis. Namun dalam pesta pernikahan mereka, Si Perfeksionis dihipnotis untuk percaya Tom telah pergi menghilang. Tak ada yang bisa membuatnya melihat Tom. Enam bulan sesudah itu, ia bertekad pindah ke Vancouver untuk memulai hidup baru dan melupakan patah hatinya. Tom hanya punya waktu sampai pesawat mendarat untuk meyakinkannya ia ada. Atau ia akan kehilangan istrinya selamanya.
“Salah satu buku paling sedih, paling lucu, paling aneh, dan paling romantis… Brilian!” — The Bookseller
",,,,,,,,,49299,99,,,https://www.solusibuku.com/image/c/data/2021/SEPT21EKSSEMUATEMANKUADALAHJAGOANSUPER-cr-500x500.JPG,https://www.solusibuku.com/image/c/data/2021/SEPT21EKSSEMUATEMANKUADALAHJAGOANSUPER-cr-500x500.JPG,,,,,,,,200,14.0,20.0,1.04,,,,,0,,,,Marjin Kiri,,Bahasa Indonesia,,,,,,,
593,,Skenario Terindah,"
Anisa, menghebohkan Indonesia karena keputusannya keluar dari girlband yang sedang naik daun. Setelah melewati berbagai proses batin, ia muncul dengan penampilan baru, berhijab. Jangankan publik, keluarga terdekat pun terpana dibuatnya. Tak hanya itu, ia juga mengungkapkan niatnya untuk menikah tanpa proses pacaran. Benarkah gadis itu yakin memilih jalan taaruf untuk menemukan jodohnya?
Anandito, lelaki pekerja keras yang kerap kali menemui pertanyaan, “Kapan Nikah?” Ia masih tidak yakin mampu menikah hanya karena ingin. Apalagi, belum ada gadis salihah yang mampu menaklukkan hatinya. Haruskah Dito berusaha lekas menikah karena tekanan sekitar?
Anisa dan Dito dipertemukan oleh semesta melalui cara unik. Kisah mereka berawal dari saling mengagumi satu sama lain melalui karya. Mereka sempat berpikir bahwa bersatu tak mungkin menjadi skenario terindah keduanya. Namun, jika Allah sudah berkehendak, mampukah manusia mengelak?
 
",,,,,,,,,98999,99,,,https://www.solusibuku.com/image/c/data/2021/Sept21SkenarioTerindah-cr-500x500.JPG,https://www.solusibuku.com/image/c/data/2021/Sept21SkenarioTerindah-cr-500x500.JPG,,,,,,,,450,20.5,13.0,4.0,,,,,0,,,,Bentang Pustaka,,Bahasa Indonesia,,,,,,,
594,,Harry Potter dan Tawanan Azkaban,"
Ketika Bus Ksatria membelah kegelapan malam dan berhenti mendadak di hadapan Harry Potter, maka dimulailah tahun ajaran berikutnya di Hogwarts yang jauh dari biasa-biasa saja. Sirius Black, pembunuh massal dan pengikut Lord Voldemort, kabur dari penjara Azkaban— dan konon dia memburu Harry. Pada pelajaran Ramalan pertama, Profesor Trelawney melihat terawangan kematian dalam ampas teh anak itu... Namun, tak ada yang lebih menakutkan daripada para Dementor, sosok-sosok pengisap jiwa, yang gentayangan di sekeliling sekolah.
",,,,,,,,,169999,99,,,https://www.solusibuku.com/image/c/data/2021/rowlwng.001-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/2021/rowlwng.001-cr-500x500.jpeg,,,,,,,,500,14.0,20.0,5.54,,,,,0,,,,Penerbit Mandiri,,Bahasa Indonesia,,,,,,,
595,,Harry Potter dan Kamar Rahasia,"
Banyak yang dialami Harry Potter pada libur musim panasnya kali ini, di antaranya: ulang tahun paling payah, aneka peringatan menyeramkan dari peri-rumah bernama Dobby, dan kabur naik mobil terbang dari rumah keluarga Dursley bersama sahabatnya, Ron Weasley! Sekembalinya di Sekolah Sihir Hogwarts, Harry mendengar berbagai bisikan aneh menggema di koridor-koridor kosong—lalu serangan-serangan pun mulai. Para murid ditemukan dalam keadaan membatu. Peringatan mengerikan Dobby seolah jadi kenyataan.
",,,,,,,,,137999,99,,,https://www.solusibuku.com/image/c/data/2021/rowlwng.002-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/2021/rowlwng.002-cr-500x500.jpeg,,,,,,,,500,14.0,20.0,4.32,,,,,0,,,,Penerbit Mandiri,,Bahasa Indonesia,,,,,,,
